Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
14549,obj14550-val51699,51699,0,215.0,289.0,38.0,215.0,289.0,38.0,215,289,38,215,289,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14550,obj14551-val51700,51700,0,217.0,289.0,38.0,217.0,289.0,38.0,217,289,38,217,289,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14551,obj14552-val51701,51701,0,219.0,289.0,38.0,219.0,289.0,38.0,219,289,38,219,289,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14552,obj14553-val51702,51702,0,223.0,289.0,38.0,223.0,289.0,38.0,223,289,38,223,289,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14553,obj14554-val51703,51703,0,231.0,289.0,38.0,231.0,289.0,38.0,231,289,38,231,289,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14554,obj14555-val51704,51704,0,232.0,289.0,38.0,232.0,289.0,38.0,232,289,38,232,289,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14555,obj14556-val51705,51705,0,233.0,289.0,38.0,233.0,289.0,38.0,233,289,38,233,289,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14556,obj14557-val51706,51706,0,234.0,289.0,38.0,234.0,289.0,38.0,234,289,38,234,289,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14557,obj14558-val51707,51707,0,236.0,289.0,38.0,236.0,289.0,38.0,236,289,38,236,289,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14558,obj14559-val51708,51708,0,188.0,290.0,38.0,188.0,290.0,38.0,188,290,38,188,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14559,obj14560-val51709,51709,0,191.0,290.0,38.0,191.0,290.0,38.0,191,290,38,191,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14560,obj14561-val51710,51710,0,192.0,290.0,38.0,192.0,290.0,38.0,192,290,38,192,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14561,obj14562-val51711,51711,0,193.0,290.0,38.0,193.0,290.0,38.0,193,290,38,193,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14562,obj14563-val51712,51712,0,198.0,290.0,38.0,198.0,290.0,38.0,198,290,38,198,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14563,obj14564-val51713,51713,0,199.0,290.0,38.0,199.0,290.0,38.0,199,290,38,199,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14564,obj14565-val51714,51714,0,200.0,290.0,38.0,200.0,290.0,38.0,200,290,38,200,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14565,obj14566-val51715,51715,0,203.0,290.0,38.0,203.0,290.0,38.0,203,290,38,203,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14566,obj14567-val51716,51716,0,206.0,290.0,38.0,206.0,290.0,38.0,206,290,38,206,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14567,obj14568-val51717,51717,0,207.0,290.0,38.0,207.0,290.0,38.0,207,290,38,207,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14568,obj14569-val51718,51718,0,209.0,290.0,38.0,209.0,290.0,38.0,209,290,38,209,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14569,obj14570-val51719,51719,0,211.0,290.0,38.0,211.0,290.0,38.0,211,290,38,211,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14570,obj14571-val51720,51720,0,216.0,290.0,38.0,216.0,290.0,38.0,216,290,38,216,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14571,obj14572-val51721,51721,0,218.0,290.0,38.0,218.0,290.0,38.0,218,290,38,218,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14572,obj14573-val51722,51722,0,220.0,290.0,38.0,220.0,290.0,38.0,220,290,38,220,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14573,obj14574-val51723,51723,0,223.0,290.0,38.0,223.0,290.0,38.0,223,290,38,223,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14574,obj14575-val51724,51724,0,224.0,290.0,38.0,224.0,290.0,38.0,224,290,38,224,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14575,obj14576-val51725,51725,0,237.0,290.0,38.0,237.0,290.0,38.0,237,290,38,237,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14576,obj14577-val51726,51726,0,238.0,290.0,38.0,238.0,290.0,38.0,238,290,38,238,290,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14577,obj14578-val51727,51727,0,189.0,291.0,38.0,189.0,291.0,38.0,189,291,38,189,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14578,obj14579-val51728,51728,0,191.0,291.0,38.0,191.0,291.0,38.0,191,291,38,191,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14579,obj14580-val51729,51729,0,192.0,291.0,38.0,192.0,291.0,38.0,192,291,38,192,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14580,obj14581-val51730,51730,0,197.0,291.0,38.0,197.0,291.0,38.0,197,291,38,197,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14581,obj14582-val51731,51731,0,200.0,291.0,38.0,200.0,291.0,38.0,200,291,38,200,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14582,obj14583-val51732,51732,0,202.0,291.0,38.0,202.0,291.0,38.0,202,291,38,202,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14583,obj14584-val51733,51733,0,203.0,291.0,38.0,203.0,291.0,38.0,203,291,38,203,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14584,obj14585-val51734,51734,0,204.0,291.0,38.0,204.0,291.0,38.0,204,291,38,204,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14585,obj14586-val51735,51735,0,206.0,291.0,38.0,206.0,291.0,38.0,206,291,38,206,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14586,obj14587-val51736,51736,0,207.0,291.0,38.0,207.0,291.0,38.0,207,291,38,207,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14587,obj14588-val51737,51737,0,210.0,291.0,38.0,210.0,291.0,38.0,210,291,38,210,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14588,obj14589-val51738,51738,0,211.0,291.0,38.0,211.0,291.0,38.0,211,291,38,211,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14589,obj14590-val51739,51739,0,214.0,291.0,38.0,214.0,291.0,38.0,214,291,38,214,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14590,obj14591-val51740,51740,0,220.0,291.0,38.0,220.0,291.0,38.0,220,291,38,220,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14591,obj14592-val51741,51741,0,222.0,291.0,38.0,222.0,291.0,38.0,222,291,38,222,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14592,obj14593-val51742,51742,0,223.0,291.0,38.0,223.0,291.0,38.0,223,291,38,223,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14593,obj14594-val51743,51743,0,232.0,291.0,38.0,232.0,291.0,38.0,232,291,38,232,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14594,obj14595-val51744,51744,0,233.0,291.0,38.0,233.0,291.0,38.0,233,291,38,233,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14595,obj14596-val51745,51745,0,234.0,291.0,38.0,234.0,291.0,38.0,234,291,38,234,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14596,obj14597-val51746,51746,0,238.0,291.0,38.0,238.0,291.0,38.0,238,291,38,238,291,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14597,obj14598-val51747,51747,0,189.0,292.0,38.0,189.0,292.0,38.0,189,292,38,189,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14598,obj14599-val51748,51748,0,192.0,292.0,38.0,192.0,292.0,38.0,192,292,38,192,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14599,obj14600-val51749,51749,0,194.0,292.0,38.0,194.0,292.0,38.0,194,292,38,194,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14600,obj14601-val51750,51750,0,196.0,292.0,38.0,196.0,292.0,38.0,196,292,38,196,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14601,obj14602-val51751,51751,0,197.0,292.0,38.0,197.0,292.0,38.0,197,292,38,197,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14602,obj14603-val51752,51752,0,199.0,292.0,38.0,199.0,292.0,38.0,199,292,38,199,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14603,obj14604-val51753,51753,0,201.0,292.0,38.0,201.0,292.0,38.0,201,292,38,201,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14604,obj14605-val51754,51754,0,206.0,292.0,38.0,206.0,292.0,38.0,206,292,38,206,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14605,obj14606-val51755,51755,0,207.0,292.0,38.0,207.0,292.0,38.0,207,292,38,207,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14606,obj14607-val51756,51756,0,208.0,292.0,38.0,208.0,292.0,38.0,208,292,38,208,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14607,obj14608-val51757,51757,0,211.0,292.0,38.0,211.0,292.0,38.0,211,292,38,211,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14608,obj14609-val51758,51758,0,213.0,292.0,38.0,213.0,292.0,38.0,213,292,38,213,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14609,obj14610-val51759,51759,0,220.0,292.0,38.0,220.0,292.0,38.0,220,292,38,220,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14610,obj14611-val51760,51760,0,221.0,292.0,38.0,221.0,292.0,38.0,221,292,38,221,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14611,obj14612-val51761,51761,0,223.0,292.0,38.0,223.0,292.0,38.0,223,292,38,223,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14612,obj14613-val51762,51762,0,229.0,292.0,38.0,229.0,292.0,38.0,229,292,38,229,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14613,obj14614-val51763,51763,0,230.0,292.0,38.0,230.0,292.0,38.0,230,292,38,230,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14614,obj14615-val51764,51764,0,232.0,292.0,38.0,232.0,292.0,38.0,232,292,38,232,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14615,obj14616-val51765,51765,0,234.0,292.0,38.0,234.0,292.0,38.0,234,292,38,234,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14616,obj14617-val51766,51766,0,236.0,292.0,38.0,236.0,292.0,38.0,236,292,38,236,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14617,obj14618-val51767,51767,0,237.0,292.0,38.0,237.0,292.0,38.0,237,292,38,237,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14618,obj14619-val51768,51768,0,238.0,292.0,38.0,238.0,292.0,38.0,238,292,38,238,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14619,obj14620-val51769,51769,0,239.0,292.0,38.0,239.0,292.0,38.0,239,292,38,239,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14620,obj14621-val51770,51770,0,240.0,292.0,38.0,240.0,292.0,38.0,240,292,38,240,292,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14621,obj14622-val51771,51771,0,196.0,293.0,38.0,196.0,293.0,38.0,196,293,38,196,293,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14622,obj14623-val51772,51772,0,197.0,293.0,38.0,197.0,293.0,38.0,197,293,38,197,293,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14623,obj14624-val51773,51773,0,198.0,293.0,38.0,198.0,293.0,38.0,198,293,38,198,293,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14624,obj14625-val51774,51774,0,199.0,293.0,38.0,199.0,293.0,38.0,199,293,38,199,293,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14625,obj14626-val51775,51775,0,200.0,293.0,38.0,200.0,293.0,38.0,200,293,38,200,293,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14626,obj14627-val51776,51776,0,202.0,293.0,38.0,202.0,293.0,38.0,202,293,38,202,293,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14627,obj14628-val51777,51777,0,204.0,293.0,38.0,204.0,293.0,38.0,204,293,38,204,293,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14628,obj14629-val51778,51778,0,205.0,293.0,38.0,205.0,293.0,38.0,205,293,38,205,293,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14629,obj14630-val51779,51779,0,206.0,293.0,38.0,206.0,293.0,38.0,206,293,38,206,293,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
14630,obj14631-val51780,51780,0,208.0,293.0,38.0,208.0,293.0,38.0,208,293,38,208,293,38,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
