x	y	z	Factors involved in megakaryocyte development and platelet production
243	312	40	2
215	313	40	1
216	313	40	2
217	313	40	1
219	313	40	2
220	313	40	1
221	313	40	2
223	313	40	3
234	313	40	1
236	313	40	1
240	313	40	1
241	313	40	2
215	314	40	1
217	314	40	1
220	314	40	3
242	314	40	2
243	314	40	1
217	315	40	1
219	315	40	1
220	315	40	1
230	315	40	2
238	315	40	2
240	315	40	1
241	315	40	2
243	315	40	2
216	316	40	2
217	316	40	2
220	316	40	1
221	316	40	1
237	316	40	1
240	316	40	1
242	316	40	2
218	317	40	1
219	317	40	1
221	317	40	1
227	317	40	1
235	317	40	1
242	317	40	2
220	318	40	2
238	318	40	1
240	318	40	3
241	318	40	1
243	318	40	1
218	319	40	2
221	319	40	1
237	319	40	2
240	319	40	2
242	319	40	2
243	319	40	1
217	320	40	1
221	320	40	1
230	320	40	1
240	320	40	1
241	320	40	1
227	321	40	1
230	321	40	2
229	322	40	3
230	322	40	3
228	323	40	1
230	323	40	1
212	324	40	2
229	324	40	1
212	325	40	1
213	329	40	1
208	330	40	2
193	280	41	1
226	292	41	1
193	293	41	1
195	294	41	1
209	294	41	1
210	294	41	2
217	294	41	1
199	296	41	3
204	297	41	1
226	298	41	1
227	299	41	1
237	299	41	1
235	300	41	1
235	301	41	3
232	304	41	1
243	304	41	1
223	305	41	1
226	305	41	1
227	305	41	2
228	305	41	1
229	305	41	1
230	305	41	2
223	306	41	1
224	306	41	2
228	306	41	1
230	306	41	1
223	307	41	1
227	307	41	1
211	308	41	1
220	308	41	2
224	308	41	3
226	308	41	1
239	308	41	1
241	308	41	2
243	308	41	3
223	309	41	2
224	309	41	1
225	309	41	1
219	310	41	1
220	310	41	2
223	310	41	3
224	310	41	1
236	310	41	1
220	311	41	1
233	311	41	4
236	311	41	2
241	311	41	1
217	312	41	2
221	312	41	2
225	312	41	1
234	312	41	1
235	312	41	1
240	312	41	2
242	312	41	1
219	313	41	1
221	313	41	1
222	313	41	1
223	313	41	1
238	313	41	1
239	313	41	2
245	313	41	1
220	314	41	1
221	314	41	1
228	314	41	1
232	314	41	2
238	314	41	2
242	314	41	1
249	314	41	2
220	315	41	1
216	316	41	1
219	316	41	1
220	316	41	3
221	316	41	1
237	316	41	2
246	316	41	2
218	317	41	2
221	317	41	2
240	317	41	1
242	317	41	1
244	317	41	1
217	318	41	2
229	318	41	2
240	318	41	3
241	318	41	2
243	318	41	1
245	318	41	1
223	319	41	1
242	319	41	3
243	319	41	2
230	320	41	2
231	320	41	1
229	321	41	1
230	321	41	1
231	321	41	2
240	321	41	1
230	323	41	1
236	323	41	2
215	297	42	2
231	300	42	1
213	302	42	2
221	302	42	1
223	302	42	1
220	303	42	1
220	304	42	1
212	305	42	1
224	305	42	1
227	305	42	1
229	305	42	2
220	306	42	2
223	306	42	1
239	306	42	1
221	307	42	3
220	308	42	3
223	308	42	1
227	308	42	1
240	308	42	3
223	309	42	1
224	309	42	1
225	309	42	1
226	309	42	1
236	309	42	1
221	310	42	1
222	310	42	1
236	310	42	2
238	310	42	1
239	310	42	1
240	310	42	1
220	311	42	1
222	311	42	2
236	311	42	1
238	311	42	1
240	311	42	1
242	311	42	2
214	312	42	2
218	312	42	1
221	312	42	1
222	312	42	1
241	312	42	1
242	312	42	1
244	312	42	3
217	313	42	2
224	313	42	1
226	313	42	1
234	313	42	1
225	314	42	2
226	314	42	1
236	314	42	1
204	315	42	2
217	315	42	3
220	315	42	1
230	315	42	1
241	315	42	1
218	316	42	1
221	316	42	1
225	316	42	1
228	316	42	2
240	316	42	2
241	316	42	1
243	316	42	1
221	317	42	1
223	317	42	1
226	317	42	2
232	317	42	1
239	317	42	1
217	318	42	2
218	318	42	1
219	318	42	1
220	318	42	1
229	318	42	2
231	318	42	2
240	318	42	2
204	319	42	1
228	319	42	2
230	319	42	2
232	319	42	1
230	320	42	2
231	320	42	1
239	321	42	1
226	322	42	1
219	304	43	1
227	304	43	1
220	305	43	3
221	305	43	2
220	308	43	1
223	308	43	2
220	309	43	1
222	310	43	1
234	310	43	2
221	311	43	1
222	311	43	2
236	311	43	1
241	311	43	1
211	312	43	4
219	312	43	1
220	312	43	1
242	312	43	1
236	313	43	1
238	313	43	3
240	313	43	1
238	314	43	1
223	315	43	1
229	315	43	2
230	315	43	1
238	315	43	1
204	316	43	2
230	316	43	1
217	318	43	1
228	318	43	1
227	319	43	1
227	320	43	1
227	321	43	1
229	321	43	2
215	324	43	2
220	304	44	2
220	305	44	1
220	306	44	1
223	308	44	1
219	310	44	1
219	311	44	1
225	311	44	1
223	312	44	1
223	313	44	1
221	314	44	1
237	314	44	2
241	314	44	1
222	315	44	1
222	316	44	3
225	317	44	1
227	317	44	1
231	317	44	1
238	317	44	1
242	317	44	1
223	318	44	1
230	318	44	4
242	319	44	1
226	320	44	2
231	320	44	2
229	321	44	3
230	321	44	1
224	322	44	1
220	312	45	1
216	316	45	3
119	226	20	1
178	227	20	1
179	228	20	1
153	229	20	1
145	235	20	1
148	237	20	1
168	237	20	1
129	241	20	1
130	243	20	1
182	245	20	1
183	245	20	1
126	246	20	1
141	248	20	1
145	249	20	1
218	251	20	1
173	252	20	1
154	253	20	1
228	257	20	1
127	260	20	1
199	261	20	1
163	264	20	1
254	264	20	1
162	265	20	1
113	266	20	1
118	267	20	1
147	269	20	1
250	270	20	1
117	273	20	1
178	273	20	1
167	274	20	1
205	275	20	1
154	277	20	1
177	277	20	1
183	278	20	1
171	279	20	2
177	279	20	1
234	279	20	1
163	280	20	1
197	280	20	1
147	281	20	1
165	283	20	1
271	283	20	1
272	283	20	1
153	284	20	1
214	284	20	1
224	284	20	1
218	286	20	1
112	287	20	1
221	287	20	1
261	287	20	1
167	288	20	1
161	290	20	1
261	293	20	1
174	294	20	1
211	294	20	1
116	295	20	1
196	295	20	1
216	296	20	1
110	298	20	1
179	299	20	1
253	300	20	1
166	301	20	1
206	302	20	1
249	305	20	1
249	306	20	1
130	309	20	1
238	309	20	1
246	309	20	1
205	312	20	1
207	314	20	1
259	315	20	1
234	316	20	1
261	318	20	1
97	322	20	1
108	323	20	1
149	324	20	1
183	325	20	1
207	325	20	1
128	326	20	1
98	329	20	1
158	329	20	1
221	329	20	1
122	330	20	1
118	331	20	1
186	331	20	1
255	331	20	1
258	334	20	1
260	336	20	1
221	350	20	1
173	353	20	1
224	353	20	1
198	357	20	1
211	358	20	1
171	359	20	1
185	361	20	1
131	236	21	1
147	241	21	1
232	251	21	1
223	255	21	1
124	269	21	1
176	271	21	1
113	274	21	1
265	274	21	1
165	275	21	1
175	275	21	1
116	276	21	1
117	276	21	1
171	278	21	1
187	294	21	1
214	300	21	1
231	306	21	2
235	306	21	1
258	312	21	1
203	316	21	1
260	316	21	1
195	324	21	1
99	329	21	1
157	329	21	1
181	332	21	1
121	334	21	1
244	341	21	1
135	237	22	1
141	240	22	1
215	241	22	1
149	243	22	1
145	244	22	1
218	252	22	1
165	268	22	1
269	294	22	1
185	304	22	1
238	306	22	1
242	344	22	1
140	235	23	1
145	235	23	1
140	243	23	1
227	249	23	1
178	258	23	1
124	267	23	1
177	273	23	1
140	276	23	1
169	278	23	1
174	283	23	1
269	298	23	1
236	302	23	1
238	315	23	1
184	318	23	1
241	319	23	1
256	321	23	1
260	324	23	1
183	326	23	1
201	331	23	1
260	331	23	1
240	342	23	1
144	241	24	1
140	242	24	1
147	244	24	1
139	247	24	1
117	265	24	1
118	265	24	1
173	279	24	1
171	281	24	1
174	281	24	1
270	290	24	1
186	304	24	1
188	304	24	1
265	307	24	1
239	312	24	1
177	313	24	1
253	319	24	1
184	327	24	1
181	359	24	1
140	234	25	1
135	246	25	1
121	258	25	1
223	260	25	1
120	264	25	1
274	280	25	1
266	295	25	1
237	302	25	1
233	311	25	1
210	316	25	1
262	316	25	1
182	222	26	1
227	253	26	1
172	279	26	1
175	283	26	1
231	309	26	1
263	316	26	1
256	317	26	1
258	318	26	1
125	255	27	1
121	257	27	1
122	270	27	1
274	281	27	1
270	290	27	1
230	310	27	1
156	233	28	1
166	234	28	1
143	236	28	1
249	236	28	1
248	237	28	1
178	280	28	1
165	282	28	1
275	282	28	1
179	296	28	1
179	299	28	1
210	316	28	1
239	319	28	1
112	228	29	1
142	237	29	2
121	272	29	1
164	280	29	1
161	282	29	1
169	287	29	1
176	295	29	1
181	299	29	1
241	316	29	1
93	327	29	2
127	256	30	1
257	261	30	1
123	273	30	1
165	281	30	1
163	286	30	2
207	311	30	1
243	317	30	1
185	243	31	1
173	245	31	1
129	259	31	1
260	271	31	1
259	282	31	1
193	308	31	1
184	347	31	1
114	226	32	1
188	242	32	1
183	243	32	1
258	265	32	1
259	269	32	1
114	307	32	1
188	346	32	1
175	243	33	1
254	258	33	1
258	259	33	1
162	283	33	1
124	285	33	1
118	298	33	1
113	313	33	1
93	327	33	1
100	329	33	1
193	341	33	1
215	341	33	1
215	343	33	1
189	348	33	1
114	226	34	1
133	256	34	1
127	263	34	1
157	269	34	1
266	270	34	1
139	274	34	1
165	274	34	1
263	278	34	1
157	283	34	1
248	302	34	1
252	310	34	1
201	321	34	1
235	325	34	1
96	328	34	1
197	334	34	1
211	346	34	1
198	347	34	1
213	348	34	1
196	350	34	1
207	353	34	1
129	238	35	1
129	257	35	1
263	267	35	1
159	279	35	1
163	279	35	1
123	290	35	1
120	307	35	1
182	307	35	1
184	311	35	1
197	311	35	1
110	314	35	1
239	321	35	1
134	325	35	1
189	333	35	1
195	336	35	1
192	337	35	1
212	351	35	1
207	355	35	1
136	236	36	1
139	239	36	1
255	259	36	1
260	273	36	1
145	288	36	1
259	298	36	1
172	301	36	1
175	303	36	1
112	308	36	1
189	310	36	1
248	310	36	1
240	324	36	1
96	327	36	1
213	348	36	1
213	353	36	1
183	356	36	1
119	228	37	1
134	256	37	1
144	265	37	1
147	266	37	1
158	271	37	1
128	283	37	1
126	286	37	1
146	286	37	1
126	287	37	1
155	288	37	1
121	293	37	1
175	299	37	1
176	301	37	1
189	311	37	1
221	331	37	1
203	346	37	1
183	354	37	1
134	236	38	1
200	240	38	1
139	244	38	1
140	244	38	1
169	246	38	1
130	261	38	1
141	272	38	1
140	277	38	1
126	284	38	1
127	285	38	1
260	297	38	1
177	304	38	1
119	318	38	1
121	318	38	1
143	322	38	1
242	325	38	1
242	326	38	1
157	329	38	1
190	348	38	1
207	356	38	1
140	233	39	1
142	238	39	1
196	240	39	1
141	244	39	1
178	245	39	1
137	251	39	1
140	254	39	1
211	259	39	1
252	259	39	1
205	261	39	1
165	264	39	1
139	274	39	1
133	277	39	1
140	277	39	1
142	279	39	1
141	281	39	1
158	286	39	1
135	289	39	1
178	304	39	1
259	304	39	1
126	307	39	1
120	316	39	1
220	330	39	1
149	331	39	1
152	333	39	1
151	334	39	1
247	347	39	1
190	349	39	1
209	349	39	1
113	219	40	1
137	229	40	1
201	236	40	1
196	240	40	1
128	243	40	1
140	243	40	1
128	245	40	1
212	256	40	1
132	257	40	1
156	257	40	1
160	259	40	1
150	263	40	1
151	266	40	1
168	267	40	1
165	269	40	1
231	272	40	1
142	284	40	1
156	292	40	1
163	294	40	1
139	304	40	1
177	323	40	1
245	340	40	1
197	343	40	1
235	350	40	1
212	352	40	1
138	228	41	1
141	231	41	1
164	237	41	1
201	239	41	1
128	242	41	1
126	246	41	1
151	264	41	1
152	265	41	1
145	266	41	1
247	270	41	1
144	271	41	1
148	271	41	1
156	274	41	1
210	279	41	1
142	280	41	1
154	280	41	1
152	294	41	1
160	294	41	1
153	296	41	1
130	300	41	1
171	302	41	1
261	303	41	1
132	304	41	1
133	324	41	1
179	326	41	1
175	330	41	1
246	335	41	1
129	337	41	1
151	338	41	1
134	230	42	1
136	233	42	1
166	236	42	1
129	243	42	1
212	256	42	1
174	257	42	1
177	257	42	1
172	258	42	1
156	264	42	1
149	267	42	1
157	273	42	1
155	275	42	1
144	278	42	2
162	278	42	1
134	292	42	1
169	299	42	1
171	305	42	1
150	321	42	1
130	328	42	1
150	329	42	1
222	333	42	1
245	334	42	1
215	341	42	1
174	257	43	1
141	274	43	1
162	278	43	1
148	280	43	1
160	285	43	1
256	293	43	1
244	336	43	1
209	342	43	1
206	353	43	1
175	257	44	1
149	263	44	1
147	271	44	1
211	274	44	1
167	276	44	1
146	277	44	1
150	280	44	1
223	296	44	1
130	301	44	1
142	302	44	1
183	323	44	1
133	328	44	1
148	270	45	1
151	272	45	1
147	279	45	1
132	304	45	1
139	304	45	1
144	272	46	1
120	285	46	1
140	285	46	1
132	300	46	1
141	302	46	1
172	326	46	1
182	326	46	1
191	327	46	1
215	336	46	1
162	282	47	1
140	293	47	1
137	297	48	1
136	222	49	1
139	268	49	1
133	303	49	1
149	313	49	1
139	294	50	1
206	340	50	1
