x	y	z	G alpha (i) signalling events
220	305	43	2
221	305	43	1
221	307	43	2
222	307	43	1
220	308	43	1
222	308	43	1
223	308	43	3
220	309	43	3
242	309	43	4
218	310	43	1
222	310	43	2
234	310	43	1
219	311	43	1
221	311	43	1
222	311	43	1
234	311	43	1
238	311	43	2
239	311	43	1
220	312	43	1
242	312	43	3
238	313	43	1
240	313	43	1
237	314	43	1
238	314	43	2
223	315	43	2
229	315	43	1
230	315	43	2
245	315	43	3
219	316	43	1
230	316	43	2
241	316	43	1
218	318	43	1
228	318	43	1
217	319	43	1
227	319	43	1
244	319	43	2
227	320	43	3
229	321	43	3
226	322	43	2
215	324	43	1
220	304	44	1
219	306	44	3
220	306	44	1
220	309	44	1
219	310	44	2
224	310	44	3
234	310	44	2
219	311	44	1
235	311	44	1
223	312	44	2
231	312	44	1
243	312	44	2
219	313	44	1
223	313	44	1
229	313	44	2
211	314	44	1
221	314	44	2
237	314	44	2
241	314	44	2
230	315	44	2
238	315	44	1
204	316	44	1
222	316	44	1
231	317	44	1
242	317	44	1
230	318	44	2
206	319	44	1
223	319	44	1
242	319	44	1
226	320	44	1
228	320	44	1
231	320	44	2
224	321	44	1
229	321	44	2
230	321	44	1
242	321	44	1
224	322	44	2
220	312	45	1
216	316	45	2
222	317	45	2
172	224	20	1
151	228	20	1
149	231	20	1
190	232	20	1
218	235	20	1
133	237	20	1
146	237	20	1
126	241	20	2
138	241	20	1
130	242	20	1
124	243	20	1
141	243	20	1
213	243	20	1
145	244	20	1
210	244	20	1
121	245	20	1
183	245	20	1
113	250	20	1
175	253	20	1
222	253	20	1
238	254	20	1
243	254	20	1
246	255	20	1
131	256	20	1
134	257	20	1
143	257	20	1
229	257	20	1
172	258	20	1
175	258	20	1
108	260	20	1
224	260	20	1
207	261	20	2
126	264	20	1
262	267	20	1
159	269	20	1
156	270	20	1
210	270	20	1
206	273	20	1
220	273	20	1
148	275	20	1
176	275	20	1
177	275	20	1
200	275	20	1
221	275	20	1
122	276	20	1
158	276	20	1
162	276	20	1
169	281	20	1
214	281	20	1
218	281	20	1
163	284	20	2
268	285	20	1
250	290	20	1
112	292	20	1
217	292	20	1
204	293	20	1
211	294	20	1
163	296	20	1
228	296	20	1
257	297	20	1
147	298	20	1
257	299	20	1
264	299	20	1
270	299	20	1
114	301	20	1
155	301	20	1
268	301	20	1
236	305	20	1
259	306	20	1
166	307	20	1
177	307	20	1
229	307	20	1
233	308	20	1
124	309	20	1
260	309	20	1
262	309	20	1
178	310	20	1
241	310	20	1
202	312	20	1
205	312	20	1
209	312	20	1
197	313	20	1
152	314	20	1
169	315	20	1
240	315	20	1
198	316	20	1
152	317	20	1
232	317	20	1
261	318	20	1
180	320	20	1
254	321	20	1
256	321	20	1
139	325	20	1
199	326	20	1
261	328	20	1
104	332	20	1
114	332	20	1
176	332	20	1
246	339	20	1
157	341	20	1
217	342	20	1
183	345	20	1
187	346	20	1
198	347	20	1
178	352	20	1
231	353	20	1
208	354	20	1
229	356	20	1
222	358	20	1
193	364	20	1
132	236	21	1
141	243	21	1
143	243	21	1
194	245	21	1
126	250	21	1
232	257	21	1
201	261	21	1
162	264	21	1
221	266	21	1
155	268	21	1
174	271	21	1
129	272	21	2
265	274	21	1
117	276	21	1
270	282	21	1
271	282	21	1
224	288	21	1
270	301	21	1
146	303	21	1
203	307	21	1
259	308	21	1
148	312	21	1
149	324	21	1
260	331	21	1
181	332	21	1
175	339	21	1
173	349	21	2
198	349	21	1
148	235	22	1
152	240	22	1
117	242	22	1
163	256	22	1
162	260	22	1
157	268	22	1
119	271	22	1
155	272	22	2
165	273	22	1
179	273	22	1
173	280	22	1
178	280	22	1
170	282	22	1
219	288	22	1
186	304	22	1
185	305	22	1
260	312	22	1
261	314	22	1
184	320	22	1
181	322	22	1
175	225	23	1
154	228	23	1
156	230	23	2
145	235	23	1
130	238	23	1
139	238	23	1
142	240	23	1
134	246	23	1
227	249	23	1
228	257	23	1
163	268	23	1
172	276	23	1
170	279	23	1
269	291	23	1
136	303	23	1
241	308	23	1
261	309	23	1
172	316	23	1
185	323	23	1
94	328	23	1
181	222	24	1
176	225	24	1
156	226	24	1
132	240	24	1
145	240	24	1
146	244	24	1
142	246	24	1
227	254	24	1
199	258	24	1
120	261	24	1
163	264	24	1
127	270	24	1
163	270	24	1
166	275	24	1
174	281	24	1
271	295	24	1
263	302	24	1
257	309	24	1
257	311	24	1
203	314	24	1
173	315	24	1
237	322	24	2
261	331	24	1
258	336	24	1
155	228	25	1
135	239	25	1
134	240	25	1
224	257	25	1
120	264	25	1
261	266	25	1
176	278	25	1
276	280	25	1
271	290	25	1
269	294	25	1
269	296	25	1
237	300	25	1
233	311	25	2
208	312	25	1
256	319	25	1
258	321	25	1
260	322	25	1
153	332	25	1
159	230	26	1
144	233	26	1
144	238	26	1
125	267	26	1
211	268	26	1
268	293	26	1
272	293	26	1
262	311	26	1
262	317	26	1
160	229	27	1
250	235	27	1
134	243	27	1
226	244	27	1
122	256	27	1
119	268	27	1
122	270	27	1
175	277	27	1
153	235	28	1
250	238	28	1
233	243	28	1
121	268	28	1
129	277	28	1
175	277	28	1
179	285	28	1
204	313	28	1
183	237	29	1
251	238	29	1
193	247	29	1
131	257	29	1
138	274	29	1
171	275	29	1
169	278	29	1
164	280	29	1
174	282	29	2
176	285	29	1
270	294	29	1
181	299	29	1
203	310	29	1
207	311	29	1
211	311	29	1
204	312	29	1
126	324	29	1
125	327	29	1
134	329	29	1
187	361	29	2
181	239	30	1
124	272	30	1
174	243	31	1
175	243	31	1
261	264	31	1
135	271	31	1
163	271	31	1
165	275	31	1
261	282	31	1
163	285	31	1
167	287	31	1
198	306	31	1
187	310	31	1
189	311	31	1
92	327	31	1
132	329	31	1
93	331	31	1
113	226	32	1
180	241	32	1
186	247	32	1
262	265	32	1
263	267	32	1
116	304	32	1
187	307	32	1
195	308	32	1
112	309	32	1
243	317	32	1
207	319	32	1
97	330	32	1
114	227	33	1
194	244	33	1
131	257	33	1
126	266	33	1
164	278	33	1
261	281	33	1
124	285	33	1
183	307	33	1
116	308	33	1
196	311	33	1
249	316	33	1
193	333	33	1
116	225	34	1
114	226	34	1
115	226	34	2
174	243	34	1
131	254	34	1
131	257	34	1
147	257	34	1
132	259	34	1
127	262	34	1
265	270	34	1
139	274	34	1
158	276	34	1
262	276	34	1
121	296	34	1
120	297	34	1
112	310	34	1
185	310	34	1
191	312	34	1
124	317	34	1
98	333	34	1
199	333	34	1
189	334	34	1
191	340	34	1
185	348	34	1
213	348	34	1
181	352	34	1
207	352	34	1
205	353	34	1
117	236	35	1
129	236	35	1
135	271	35	1
158	272	35	1
163	279	35	1
181	308	35	1
193	343	35	1
208	351	35	1
172	356	35	1
206	356	35	1
175	242	36	1
130	258	36	1
255	259	36	1
262	263	36	1
265	263	36	1
146	264	36	1
157	271	36	1
163	276	36	1
259	280	36	1
149	282	36	1
259	283	36	1
120	303	36	1
190	310	36	1
191	312	36	1
108	315	36	1
228	320	36	1
97	326	36	1
150	338	36	1
213	352	36	1
204	355	36	1
114	226	37	1
172	232	37	1
128	233	37	1
169	243	37	1
126	244	37	1
148	253	37	1
207	256	37	1
144	264	37	1
146	272	37	1
132	274	37	1
126	288	37	1
254	294	37	1
173	299	37	1
247	301	37	1
115	310	37	1
195	311	37	1
111	314	37	1
118	316	37	1
148	318	37	1
153	318	37	1
239	324	37	1
206	355	37	1
126	230	38	1
138	240	38	1
197	240	38	1
138	243	38	1
168	245	38	1
168	247	38	1
131	252	38	1
137	252	38	1
135	253	38	1
163	264	38	1
145	273	38	1
143	274	38	1
164	278	38	1
255	294	38	1
260	297	38	1
177	304	38	1
254	309	38	1
146	316	38	1
146	320	38	1
191	343	38	1
247	347	38	1
211	349	38	1
209	354	38	1
182	355	38	1
207	361	38	1
120	224	39	1
198	236	39	1
136	237	39	1
198	237	39	1
127	240	39	1
168	242	39	1
131	243	39	1
167	245	39	1
178	245	39	1
173	246	39	1
151	254	39	1
143	255	39	1
138	259	39	1
132	262	39	1
139	263	39	1
145	264	39	1
153	265	39	1
134	268	39	1
132	269	39	1
254	274	39	1
130	275	39	1
147	279	39	1
135	280	39	1
128	282	39	1
136	283	39	1
154	291	39	1
174	296	39	1
172	301	39	1
175	302	39	1
144	318	39	1
140	322	39	1
152	330	39	1
218	331	39	1
221	332	39	1
155	334	39	1
214	341	39	1
202	345	39	1
211	347	39	1
205	357	39	1
199	231	40	1
202	236	40	1
204	238	40	1
140	243	40	1
170	245	40	1
133	250	40	1
174	258	40	1
162	259	40	1
172	260	40	1
252	261	40	1
139	262	40	1
157	264	40	1
160	264	40	1
253	268	40	1
136	270	40	1
245	272	40	1
150	275	40	1
155	276	40	1
138	278	40	1
137	287	40	2
171	304	40	1
126	305	40	1
145	316	40	1
176	333	40	1
182	351	40	1
214	353	40	1
110	222	41	1
128	242	41	1
173	244	41	1
138	258	41	1
139	259	41	1
119	262	41	1
148	262	41	1
153	263	41	1
149	265	41	1
256	265	41	1
143	266	41	1
150	266	41	1
148	267	41	1
136	274	41	1
137	275	41	1
141	275	41	1
147	275	41	1
142	278	41	1
150	280	41	1
155	284	41	1
137	288	41	1
134	290	41	1
152	294	41	1
154	294	41	1
166	299	41	1
127	302	41	1
168	302	41	1
134	303	41	1
176	305	41	1
156	328	41	1
182	329	41	1
154	331	41	1
154	334	41	1
194	344	41	1
159	237	42	1
162	237	42	1
165	237	42	1
161	238	42	1
167	239	42	1
164	243	42	1
176	244	42	1
213	258	42	1
157	260	42	1
253	260	42	1
153	261	42	1
163	262	42	1
153	263	42	1
254	267	42	1
152	270	42	1
157	273	42	1
143	275	42	1
151	276	42	1
158	277	42	1
141	280	42	1
141	286	42	1
133	292	42	1
139	294	42	1
136	297	42	1
136	298	42	1
168	304	42	1
140	309	42	1
143	310	42	1
186	328	42	1
187	329	42	1
176	331	42	2
133	334	42	1
128	336	42	1
204	360	42	1
139	229	43	1
203	234	43	1
165	240	43	1
146	258	43	1
144	259	43	1
149	260	43	2
146	263	43	1
142	275	43	1
154	279	43	1
148	284	43	1
151	285	43	1
152	285	43	1
139	286	43	1
140	286	43	1
141	294	43	1
136	298	43	1
172	302	43	1
131	305	43	1
131	306	43	1
167	309	43	1
142	313	43	1
140	318	43	1
136	326	43	1
176	327	43	1
218	332	43	1
131	336	43	2
153	336	43	1
246	336	43	1
155	338	43	1
212	346	43	1
206	358	43	1
209	361	43	1
140	228	44	1
178	259	44	1
156	261	44	1
175	261	44	1
149	265	44	1
148	273	44	1
143	282	44	1
152	282	44	1
136	291	44	1
170	310	44	1
141	317	44	1
218	334	44	1
215	338	44	1
152	278	45	1
217	285	45	1
206	286	45	1
127	302	45	1
158	260	46	1
155	279	46	1
143	290	46	1
140	298	46	1
216	341	46	1
155	279	47	1
178	320	47	1
140	295	48	1
216	342	48	1
156	256	49	1
140	293	49	1
183	319	49	1
134	227	50	1
154	270	50	1
